fecha,variedad,colaborador,gramos,plantas,supervisor,sucursal,lote,motivo,maceta,variedad_mix,cliente,no_aplicacion,tipo
2026-05-20,MICHAEL JORDAN,KEF,39,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-05-20,APPLE FRITTER,KEF,47,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-04,MICHAEL JORDAN,KEF,62,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-05-25,BANANA LATTE,KEF,34,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-05-20,APPLE FRITTER,KEF,51,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-05-25,SUGAR CANE,KEF,34,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-05-25,APPLE FRITTER,KEF,54,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-05-25,SUGAR CANE,KEF,62,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-05-25,MICHAEL JORDAN,KEF,43,10,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-05-25,SUGAR CANE,LE,19,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-05-25,SUGAR CANE,LE,25,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-05-25,SUGAR CANE,LE,24,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,LE,44,1,RAB,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,LE,51,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-03,BANANA LATTE,LE,63,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,LE,38,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-03,BANANA LATTE,KEF,43,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,KEF,28,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-03,BANANA LATTE,KEF,44,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,KEF,44,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-03,BANANA LATTE,KEF,19,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,KANDY KUSH,KEF,31,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-03,KANDY KUSH,KEF,23,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,CHCH,65,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-03,BANANA LATTE,CHCH,45,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,CHCH,47,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,CHCH,38,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,CHCH,61,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,CHCH,48,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,CHCH,56,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-03,BANANA LATTE,CHCH,44,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-11,BANANA LATTE,NRQ,74,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-06-11,BANANA LATTE,NRQ,64,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-11,KANDY KUSH,NRQ,59,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-11,BANANA LATTE,NRQ,69,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-11,KANDY KUSH,LE,51,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-06-11,BANANA LATTE,LE,60,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-11,BANANA LATTE,AX,52,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-11,MICHAEL JORDAN,JP,19,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-06-11,BANANA LATTE,AX,59,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-16,MICHAEL JORDAN,NRQ,68,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-16,MICHAEL JORDAN,AX,80,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-16,MICHAEL JORDAN,NRQ,30,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-20,BANANA LATTE,LE,47,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-06-20,MICHAEL JORDAN,NRQ,60,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-20,BANANA LATTE,NRQ,58,1,JP,RP,L6 - RP,trim,Maceta grande,,,,Entrada
2026-06-20,MICHAEL JORDAN,LE,34,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-06-20,MICHAEL JORDAN,LE,60,1,JP,RP,L6 - RP,trim,Maceta chica,,,,Entrada
2026-06-30,AK-47,,-320,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,APPLE FRITTER,,-3,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,BANANA LATTE,,-134,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,BLACKBERRY HONEY,,-163,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,KANDY KUSH,,-969,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,MICHAEL JORDAN,,-231,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,MIX,,-991,0,DRE,RP,L6 - RP,traslado,,MIX,,,Salida
2026-06-30,MOZZARELLA,,-262,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,ORANGEL,,-2,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,RED RED WINE,,-93,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,RUNTZ,,-1,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,WEDDING CAKE,,-372,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,WEDDING CAKE,,-500,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-30,KOSHER KUSH,,-1,0,DRE,RP,L6 - RP,ajuste,,,,,Salida
2026-06-11,GRAN JEFA,LE,76,1,JP,RP,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-11,KING KUSH BREATH,LE,25,1,JP,RP,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-11,APPLE FRITTER,LE,32,1,JP,RP,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-11,MICHAEL JORDAN,LE,33,1,JP,RP,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-11,KANDY KUSH,LE,68,1,JP,RP,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-13,WEDDING CAKE,CHCH,37,1,JP,RP,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-11,SUGAR CANE,CHCH,84,1,JP,RP,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-02,SUGAR CANE,CHCH,18,1,JP,RP,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-13,GRAN JEFA,CHCH,44,1,JP,RP,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-13,KANDY KUSH,CHCH,44,1,JP,RP,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-13,RECON,CHCH,20,1,JP,RP,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-13,GRAN JEFA,NRQ,25,1,JP,RP,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-16,SUGAR CANE,LE,54,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-16,WEDDING CAKE,NRQ,78,1,JP,RP,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-16,GRAN JEFA,NRQ,39,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-16,KANDY KUSH,LE,40,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-18,KANDY KUSH,CHCH,60,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-18,KANDY KUSH,CHCH,40,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-18,KANDY KUSH,CHCH,37,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-18,KANDY KUSH,CHCH,18,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-18,KANDY KUSH,CHCH,22,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-18,RUNTZ,CHCH,72,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-18,RUNTZ,CHCH,52,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-25,KANDY KUSH,LE,70,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-25,WEDDING CAKE,LE,54,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-25,WEDDING CAKE,NRQ,55,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-25,KING KUSH BREATH,CHCH,28,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-25,KING KUSH BREATH,NRQ,30,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-25,KANDY KUSH,LE,43,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-06-25,KANDY KUSH,LE,33,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-02,BANANA LATTE,CHCH,57,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-02,BANANA LATTE,CHCH,61,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-02,BANANA LATTE,CHCH,70,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-06-12,MICHAEL JORDAN,JCK,33,1,JP,FSM,L6 - FSM,trim,Maceta chica,,,,Entrada
2026-06-12,RUNTZ,JSL,31,1,JP,FSM,L6 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,KANDY KUSH,LE,46,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,LE,45,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-12,BANANA LATTE,LE,56,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,LE,65,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-12,BANANA LATTE,LE,52,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-12,BANANA LATTE,LE,42,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,LE,56,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,LE,71,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-12,BANANA LATTE,LE,42,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-12,BANANA LATTE,LE,50,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,LE,27,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,LE,49,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,LE,85,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,LE,40,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,LE,39,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,LE,46,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-12,BANANA LATTE,LE,57,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,LE,48,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-12,BANANA LATTE,LE,76,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-06-12,BANANA LATTE,NRQ,40,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-12,KANDY KUSH,NRQ,17,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-12,KANDY KUSH,NRQ,17,1,JP,FSM,L7 - FSM,trim,Maceta chica,,,,Entrada
2026-06-12,BANANA LATTE,NRQ,37,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-17,KANDY KUSH,CHCH,63,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-17,BANANA LATTE,CHCH,50,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-17,BANANA LATTE,CHCH,48,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-17,BANANA LATTE,CHCH,43,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-17,KANDY KUSH,CHCH,47,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-17,WEDDING CAKE,CHCH,20,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-17,BANANA LATTE,KEF,63,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-17,BANANA LATTE,KEF,25,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-17,WEDDING CAKE,KEF,50,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-17,KANDY KUSH,KEF,45,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-17,WEDDING CAKE,KEF,37,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-04,WEDDING CAKE,KEF,37,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-17,WEDDING CAKE,KEF,29,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-17,WEDDING CAKE,KEF,24,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-17,WEDDING CAKE,KEF,39,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-17,WEDDING CAKE,KEF,25,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-17,BANANA LATTE,KEF,34,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,WEDDING CAKE,NRQ,34,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,MICHAEL JORDAN,LE,44,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,BANANA LATTE,LE,64,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-26,BANANA LATTE,LE,62,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-26,WEDDING CAKE,LE,65,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-26,KANDY KUSH,LE,42,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-26,APPLE FRITTER,LE,12,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,MICHAEL JORDAN,LE,37,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,APPLE FRITTER,LE,24,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,WEDDING CAKE,LE,30,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,GRAN JEFA,NRQ,56,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,WEDDING CAKE,LE,33,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,WEDDING CAKE,NRQ,39,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,WEDDING CAKE,LE,67,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-26,BANANA LATTE,LE,78,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-26,KANDY KUSH,LE,50,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-26,BANANA LATTE,LE,36,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-26,WEDDING CAKE,NRQ,21,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,BANANA LATTE,NRQ,48,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,BANANA LATTE,LE,35,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,BANANA LATTE,NRQ,35,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,BANANA LATTE,LE,41,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,BANANA LATTE,LE,68,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,BANANA LATTE,LE,29,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,BANANA LATTE,LE,28,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,BANANA LATTE,LE,24,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-06-26,KANDY KUSH,LE,50,1,JP,FSM,L8 - FSM,traslado,,,,,Entrada
2026-06-26,ZALLAH BREAD,KEF,49,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-06-26,ZALLAH BREAD,KEF,58,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-07-01,KANDY KUSH,CHCH,55,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-01,WEDDING CAKE,CHCH,37,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-01,KANDY KUSH,CHCH,50,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-01,WEDDING CAKE,NRQ,77,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-01,KING KUSH BREATH,KEF,34,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-01,KING KUSH BREATH,CHCH,31,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-01,KING KUSH BREATH,KEF,26,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-01,KANDY KUSH,KEF,29,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-01,KANDY KUSH,CHCH,26,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-01,SUGAR CANE,CHCH,62,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-07-01,GRAN JEFA,LE,48,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-07-01,GRAN JEFA,LE,46,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-07-01,WEDDING CAKE,LE,51,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-07-03,KANDY KUSH,NRQ,74,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-07-03,KANDY KUSH,NRQ,35,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,WEDDING CAKE,NRQ,29,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,WEDDING CAKE,NRQ,73,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-07-03,WEDDING CAKE,NRQ,59,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-07-03,WEDDING CAKE,NRQ,67,1,JP,FSM,L7 - FSM,trim,Maceta grande,,,,Entrada
2026-07-03,WEDDING CAKE,LE,69,1,JP,FSM,L8 - FSM,trim,Maceta grande,,,,Entrada
2026-07-03,MICHAEL JORDAN,LE,65,1,JP,FSM,L8 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,WEDDING CAKE,LE,48,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-03,BANANA LATTE,LE,59,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-03,KING KUSH BREATH,LE,20,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,SUGAR CANE,AX,21,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,APPLE FRITTER,LE,24,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-03,WEDDING CAKE,AX,21,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,KANDY KUSH,AX,19,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,WEDDING CAKE,LE,32,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,KANDY KUSH,NRQ,65,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-03,KANDY KUSH,AX,35,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-03,BANANA LATTE,NRQ,35,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,WEDDING CAKE,NRQ,15,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,BANANA LATTE,CHCH,45,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,BANANA LATTE,CHCH,40,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,BANANA LATTE,CHCH,37,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,SUGAR CANE,CHCH,27,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-03,SUGAR CANE,CHCH,34,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-04,KING KUSH BREATH,CHCH,25,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-04,KANDY KUSH,LE,59,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-04,BANANA LATTE,LE,74,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-04,BANANA LATTE,NRQ,62,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-04,BANANA LATTE,LE,65,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-04,WEDDING CAKE,LE,67,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-04,KANDY KUSH,NRQ,21,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-04,BANANA LATTE,NRQ,35,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-04,WEDDING CAKE,NRQ,21,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-04,BANANA LATTE,JP,65,1,JP,SMB,L6 - SMB,trim,Maceta grande,,,,Entrada
2026-07-04,KING KUSH BREATH,LE,27,1,JP,SMB,L6 - SMB,trim,Maceta chica,,,,Entrada
2026-07-08,MICHAEL JORDAN,KEF,66,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-08,BANANA LATTE,KEF,84,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-08,BANANA LATTE,KEF,59,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-08,MICHAEL JORDAN,KEF,76,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-08,MICHAEL JORDAN,KEF,56,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-08,MICHAEL JORDAN,KEF,38,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-15,BANANA LATTE,LE,51,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-15,MICHAEL JORDAN,LE,27,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-15,SUGAR CANE,LE,23,1,JP,FSM,L9 - FSM,trim,Maceta chica,,,,Entrada
2026-07-15,MICHAEL JORDAN,LE,81,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-15,MICHAEL JORDAN,NRQ,88,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-15,MICHAEL JORDAN,NRQ,44,1,JP,FSM,L9 - FSM,trim,Maceta grande,,,,Entrada
2026-07-23,BANANA LATTE,,-4405,0,JP,FSM,L8 - FSM,traslado,,,,,Salida
2026-07-23,BANANA LATTE,,4405,0,JP,SMB,L8 - SMB,traslado,,,,,Entrada
2026-07-23,KANDY KUSH,,-1728,0,JP,FSM,L8 - FSM,traslado,,,,,Salida
2026-07-23,KANDY KUSH,,1728,0,JP,SMB,L8 - SMB,traslado,,,,,Entrada
2026-07-23,MICHAEL JORDAN,,-1310,0,JP,FSM,L8 - FSM,traslado,,,,,Salida
2026-07-23,MICHAEL JORDAN,,1310,0,JP,SMB,L8 - SMB,traslado,,,,,Entrada
2026-07-23,AK-47,,-532,0,JP,FSM,L8 - FSM,traslado,,,,,Salida
2026-07-23,AK-47,,532,0,JP,SMB,L8 - SMB,traslado,,,,,Entrada
2026-07-23,KING KUSH BREATH,,-163,0,JP,FSM,L8 - FSM,traslado,,,,,Salida
2026-07-23,KING KUSH BREATH,,163,0,JP,SMB,L8 - SMB,traslado,,,,,Entrada
2026-07-23,SUGAR CANE,,-160,0,JP,FSM,L8 - FSM,traslado,,,,,Salida
2026-07-23,SUGAR CANE,,160,0,JP,SMB,L8 - SMB,traslado,,,,,Entrada
2026-07-23,ZALLAH BREAD,,-83,0,JP,FSM,L8 - FSM,traslado,,,,,Salida
2026-07-23,ZALLAH BREAD,,83,0,JP,SMB,L8 - SMB,traslado,,,,,Entrada
2026-07-23,WEDDING CAKE,,-1125,0,JP,FSM,L8 - FSM,traslado,,,,,Salida
2026-07-23,WEDDING CAKE,,1125,0,JP,SMB,L8 - SMB,traslado,,,,,Entrada
2026-07-23,GRAN JEFA,,-224,0,JP,FSM,L8 - FSM,traslado,,,,,Salida
2026-07-23,GRAN JEFA,,224,0,JP,SMB,L8 - SMB,traslado,,,,,Entrada
2026-07-23,MIX,,-1194,0,LE,FSM,L8 - FSM,traslado,,,,,Salida
2026-07-23,MIX,,1194,0,LE,SMB,L8 - SMB,traslado,,,,,Entrada
2026-07-23,APPLE FRITTER,,-232,0,LE,FSM,L8 - FSM,traslado,,,,,Salida
